timestamp_sec,ang_vel_x,ang_vel_y,ang_vel_z,lin_acc_x,lin_acc_y,lin_acc_z,quat_x,quat_y,quat_z,quat_w
446.122,0.12893,-0.032507,0.002998,-0.212798,0.04317,9.716107,0.043792,-0.022243,-0.647489,0.76049
446.129297,0.12169,-0.032649,-0.002235,-0.217737,0.044941,9.695893,0.044195,-0.022786,-0.647459,0.760477
446.14198,0.123008,-0.033222,0.000428,-0.230791,0.040056,9.680453,0.04456,-0.023295,-0.647441,0.760455
446.149085,0.114498,-0.033792,0.003597,-0.229544,0.027302,9.660009,0.044913,-0.023796,-0.647418,0.760439
446.161977,0.107898,-0.036411,0.001729,-0.230652,0.030955,9.639843,0.04523,-0.024274,-0.647403,0.760417
446.169305,0.111282,-0.04197,-0.003198,-0.211757,0.030895,9.629628,0.045518,-0.024743,-0.647376,0.760408
446.181948,0.117389,-0.051531,-0.009188,-0.192762,0.016707,9.630371,0.045806,-0.025249,-0.647368,0.760381
446.189382,0.109138,-0.061504,-0.011687,-0.188079,0.014722,9.632262,0.04609,-0.025812,-0.647382,0.760332
446.202853,0.090957,-0.064728,-0.005545,-0.187384,0.017028,9.627198,0.04632,-0.026392,-0.647418,0.760268
446.20939,0.071696,-0.063578,0.002261,-0.186918,0.026119,9.626947,0.046471,-0.026926,-0.647423,0.760236
446.22203,0.059429,-0.064045,0.002234,-0.184285,0.032206,9.640859,0.046547,-0.027393,-0.647403,0.760231
446.232103,0.054914,-0.067849,-0.00642,-0.186446,0.033481,9.652633,0.046566,-0.027815,-0.647401,0.760217
446.241974,0.05039,-0.072873,-0.015814,-0.195018,0.029005,9.661591,0.046551,-0.028225,-0.647417,0.76019
446.249106,0.042519,-0.07947,-0.01099,-0.205137,0.009268,9.666059,0.046502,-0.028639,-0.647465,0.760136
446.261967,0.032467,-0.079764,-0.000152,-0.208323,-0.003709,9.673878,0.046406,-0.029055,-0.647505,0.760092
446.269976,0.022392,-0.076335,0.001043,-0.202932,-0.002718,9.696129,0.046276,-0.029451,-0.647504,0.760085
446.282068,0.017694,-0.071457,-0.008178,-0.205335,-0.003896,9.71076,0.046136,-0.029802,-0.6475,0.760084
446.289386,0.021489,-0.065446,-0.015448,-0.218753,-0.001876,9.719393,0.045995,-0.030118,-0.647527,0.760057
446.302289,0.024316,-0.057473,-0.011735,-0.217636,0.001425,9.723074,0.045881,-0.030414,-0.647584,0.760003
446.309298,0.011974,-0.050025,-0.001868,-0.218587,-0.00642,9.730912,0.04579,-0.030678,-0.647621,0.759967
446.321946,-0.016501,-0.037051,0.00613,-0.21499,0.013482,9.760324,0.045672,-0.030868,-0.647623,0.759965
446.329067,-0.049342,-0.02191,0.012384,-0.20897,0.013612,9.778152,0.045488,-0.030923,-0.647607,0.759987
446.341961,-0.077432,-0.008234,0.011565,-0.208888,0.040887,9.803624,0.045236,-0.030823,-0.647558,0.760048
446.349136,-0.098068,-0.002642,0.005297,-0.219146,0.057643,9.818105,0.044931,-0.030593,-0.647512,0.760114
446.361978,-0.112586,8.4e-05,-0.002744,-0.222215,0.065607,9.820737,0.044579,-0.030283,-0.64749,0.760166
446.369104,-0.122823,-0.001184,-0.003926,-0.222582,0.074454,9.82454,0.044185,-0.029921,-0.647516,0.760181
446.382007,-0.130461,-0.002291,0.005609,-0.231442,0.075059,9.823606,0.043747,-0.029524,-0.64753,0.76021
446.389087,-0.135252,0.002389,0.017468,-0.226918,0.07952,9.815408,0.04327,-0.0291,-0.647511,0.76027
446.402325,-0.141074,0.004232,0.018425,-0.209099,0.066547,9.802524,0.042774,-0.028638,-0.647458,0.760361
446.410165,-0.142836,0.003787,0.01022,-0.216214,0.068991,9.79238,0.042257,-0.028145,-0.647393,0.760463
446.4221,-0.138612,0.004342,0.003759,-0.218437,0.073797,9.792071,0.04173,-0.027641,-0.647357,0.760542
446.42908,-0.133903,0.007905,0.001357,-0.21197,0.055981,9.804197,0.041224,-0.02715,-0.647345,0.760597
446.441958,-0.155145,0.014117,0.00347,-0.205634,0.04639,9.819852,0.040748,-0.026661,-0.647338,0.760646
446.449275,-0.208319,0.02624,0.008451,-0.190309,0.045769,9.838397,0.040219,-0.026086,-0.647325,0.760705
446.461983,-0.275512,0.041834,0.015378,-0.180158,0.045606,9.847903,0.039534,-0.025302,-0.647295,0.760793
446.469948,-0.333149,0.05573,0.018663,-0.183604,0.044967,9.863576,0.038645,-0.024245,-0.647255,0.760907
446.481979,-0.373261,0.062863,0.011989,-0.167832,0.045008,9.884958,0.037569,-0.022957,-0.647197,0.76105
446.489256,-0.391442,0.064044,-0.001315,-0.167055,0.04629,9.918516,0.036359,-0.021503,-0.647165,0.761179
446.502316,-0.390868,0.06236,-0.009526,-0.169123,0.043685,9.941334,0.035081,-0.019978,-0.647175,0.761272
446.509083,-0.37905,0.060501,-0.007847,-0.160119,0.040544,9.951533,0.033802,-0.018461,-0.647217,0.761332
446.521973,-0.361527,0.05624,-6.4e-05,-0.155198,0.042447,9.959713,0.032568,-0.016997,-0.647251,0.761391
446.529104,-0.351926,0.053088,0.008887,-0.157242,0.066076,9.95522,0.031388,-0.015609,-0.647254,0.761468
446.541949,-0.34001,0.047238,0.012347,-0.153437,0.075873,9.953477,0.030239,-0.014274,-0.647213,0.761575
446.549321,-0.315527,0.042687,0.010224,-0.148589,0.08826,9.944588,0.029118,-0.013,-0.647166,0.761682
446.561952,-0.280242,0.037997,0.006531,-0.149435,0.096312,9.937349,0.028068,-0.011816,-0.647124,0.761777
446.569432,-0.247969,0.031377,0.005352,-0.1544,0.097988,9.923606,0.027125,-0.010752,-0.647083,0.761861
446.581947,-0.23186,0.023965,0.002754,-0.162789,0.118372,9.914144,0.026272,-0.009805,-0.647056,0.761926
446.589272,-0.227786,0.022057,0.001598,-0.163741,0.122353,9.916918,0.025454,-0.008933,-0.647037,0.761981
446.602303,-0.216573,0.020306,0.001671,-0.17047,0.122188,9.923987,0.024652,-0.008089,-0.647011,0.762039
446.60933,-0.193985,0.02046,0.002299,-0.170702,0.133734,9.926259,0.023897,-0.007298,-0.646993,0.762086
446.622063,-0.17357,0.019931,0.000326,-0.143735,0.137019,9.910392,0.023235,-0.006588,-0.646972,0.762131
446.629321,-0.164183,0.017273,-0.00392,-0.129961,0.141607,9.895758,0.022658,-0.005954,-0.646956,0.762167
446.641948,-0.158227,0.013705,-0.00582,-0.130703,0.147521,9.880538,0.022117,-0.005367,-0.646949,0.762194
446.649078,-0.143576,0.011855,-0.005105,-0.140571,0.143311,9.867158,0.021588,-0.004813,-0.646955,0.762207
446.661974,-0.117158,0.009109,-0.001517,-0.144411,0.134618,9.862737,0.021102,-0.004307,-0.646959,0.76222
446.669946,-0.097875,0.004038,0.002345,-0.155601,0.12854,9.858608,0.020694,-0.003884,-0.646953,0.762239
446.681975,-0.096539,0.000521,0.001909,-0.174487,0.135477,9.841456,0.02033,-0.003513,-0.646931,0.762269
446.689068,-0.102,-0.002789,-0.000804,-0.199342,0.146777,9.825975,0.019961,-0.003161,-0.64691,0.762298
446.702355,-0.098465,-0.009034,-0.002467,-0.21062,0.156219,9.814644,0.019567,-0.00281,-0.646898,0.76232
446.709075,-0.082198,-0.019435,-0.005031,-0.223277,0.171545,9.813852,0.019175,-0.002504,-0.646892,0.762336
446.721952,-0.071368,-0.036355,-0.00497,-0.216851,0.174431,9.821236,0.018812,-0.002293,-0.646895,0.762344
446.729692,-0.072073,-0.0529,-0.001827,-0.196572,0.169253,9.836995,0.018441,-0.002183,-0.646899,0.76235
446.741943,-0.072048,-0.066886,0.004246,-0.187928,0.171559,9.849004,0.018017,-0.002135,-0.646895,0.762364
446.749051,-0.059789,-0.08231,0.003537,-0.174309,0.15553,9.865101,0.017543,-0.002137,-0.646869,0.762396
446.761956,-0.035563,-0.096669,-0.003286,-0.165719,0.146803,9.889343,0.017057,-0.002226,-0.646848,0.762425
446.769136,-0.015894,-0.109855,-0.009036,-0.161583,0.150917,9.921097,0.016604,-0.002437,-0.646854,0.762429
446.781943,-0.016172,-0.120463,-0.010089,-0.162828,0.156804,9.958751,0.016177,-0.002753,-0.646881,0.762414
446.789093,-0.0275,-0.128796,-0.009051,-0.16902,0.139108,9.977017,0.015718,-0.003113,-0.646913,0.762396
446.802458,-0.037326,-0.134901,-0.006915,-0.188306,0.129696,9.994856,0.0152,-0.00348,-0.64694,0.762382
446.809357,-0.032983,-0.137468,-0.006949,-0.195992,0.130848,9.996931,0.014638,-0.003852,-0.64696,0.762373
446.822005,-0.015598,-0.135429,-0.009773,-0.200324,0.136947,9.985397,0.014093,-0.004257,-0.646979,0.762365
446.829116,-0.013305,-0.126479,-0.014591,-0.190431,0.158951,9.985492,0.013617,-0.004707,-0.647008,0.762347
446.84196,-0.018376,-0.112968,-0.016175,-0.174942,0.183348,9.979851,0.01318,-0.005133,-0.647057,0.762311
446.849073,-0.011634,-0.096903,-0.016847,-0.164153,0.182414,9.960776,0.012766,-0.005487,-0.647108,0.762272
446.861943,0.005207,-0.08048,-0.018223,-0.16754,0.182518,9.947095,0.012414,-0.005788,-0.647162,0.76223
446.869966,0.018478,-0.064622,-0.022227,-0.173664,0.175879,9.937885,0.012163,-0.006064,-0.647221,0.762181
446.881975,0.020612,-0.049532,-0.022059,-0.18608,0.174445,9.918879,0.012,-0.006322,-0.647303,0.762112
446.889082,0.013164,-0.033324,-0.017453,-0.180183,0.173139,9.890736,0.011891,-0.006526,-0.647373,0.762053
446.902412,0.009029,-0.019793,-0.016808,-0.182089,0.158214,9.871733,0.011818,-0.006657,-0.647426,0.762008
446.909102,0.016805,-0.012407,-0.022768,-0.189435,0.143364,9.865248,0.01179,-0.006744,-0.647482,0.76196
446.921953,0.026534,-0.008317,-0.028207,-0.209813,0.138185,9.859662,0.01183,-0.006839,-0.64755,0.7619
446.929052,0.028978,-0.006007,-0.026681,-0.229753,0.134825,9.844474,0.011929,-0.006959,-0.647637,0.761823
446.943882,0.026391,0.000338,-0.020825,-0.240993,0.134818,9.826225,0.012048,-0.007079,-0.647728,0.761744
446.949056,0.028096,0.005452,-0.019663,-0.232249,0.141361,9.808199,0.012173,-0.007163,-0.647791,0.761688
446.961956,0.03442,0.007782,-0.027207,-0.215383,0.139705,9.800932,0.012306,-0.007219,-0.647851,0.761634
446.969273,0.043189,0.009968,-0.034036,-0.198631,0.145876,9.803101,0.012456,-0.00727,-0.647938,0.761557
446.98195,0.045201,0.014209,-0.031432,-0.176418,0.159477,9.807064,0.012635,-0.007329,-0.648054,0.761454
446.989055,0.037607,0.02356,-0.022392,-0.1421,0.166168,9.812885,0.012835,-0.007376,-0.648154,0.761365
447.002317,0.024627,0.034551,-0.01779,-0.131902,0.175597,9.816862,0.013046,-0.007373,-0.648222,0.761304
447.009371,0.009452,0.038541,-0.023074,-0.140295,0.17519,9.820278,0.013254,-0.007305,-0.648282,0.76125
447.021977,0.003689,0.034025,-0.029602,-0.149925,0.165453,9.841257,0.013436,-0.007188,-0.648348,0.761192
447.029052,0.011138,0.026973,-0.029599,-0.163886,0.162207,9.86162,0.013594,-0.00708,-0.648438,0.761113
447.041948,0.018035,0.020714,-0.021628,-0.171455,0.160824,9.876602,0.013757,-0.00702,-0.648527,0.761035
447.049713,0.018371,0.014847,-0.011734,-0.165821,0.163815,9.899263,0.013916,-0.006998,-0.648595,0.760974
447.061942,0.015911,0.008538,-0.01455,-0.165074,0.16502,9.911575,0.014045,-0.006987,-0.648625,0.760947
447.069427,0.021874,0.001776,-0.026151,-0.173916,0.157336,9.913612,0.014133,-0.00698,-0.648666,0.76091
447.082767,0.031477,-0.003567,-0.033298,-0.179946,0.163241,9.917265,0.014217,-0.007013,-0.648758,0.760829
447.089081,0.036573,-0.005263,-0.030356,-0.164544,0.178542,9.940755,0.014325,-0.0071,-0.648866,0.760735
447.10227,0.031124,-0.004698,-0.01906,-0.159132,0.172138,9.9557,0.01445,-0.007216,-0.648961,0.760651
447.109077,0.017191,-0.002292,-0.011653,-0.168143,0.162779,9.948326,0.014566,-0.007324,-0.649027,0.760591
447.121939,0.00372,-0.000445,-0.016775,-0.167638,0.156488,9.928941,0.014647,-0.00739,-0.649055,0.760565
447.129048,0.00122,-0.00332,-0.024513,-0.146048,0.141574,9.907329,0.014691,-0.007415,-0.6491,0.760525
447.141998,0.011849,-0.008328,-0.028437,-0.127785,0.146767,9.877909,0.014722,-0.007445,-0.649173,0.760462
447.149117,0.018982,-0.012937,-0.023235,-0.119479,0.167312,9.850164,0.014769,-0.007517,-0.649266,0.760381
447.161944,0.010737,-0.015988,-0.012398,-0.117612,0.189311,9.825786,0.014816,-0.007617,-0.649336,0.760319
447.169054,-0.006637,-0.016612,-0.009137,-0.111831,0.194477,9.799745,0.014814,-0.007695,-0.649371,0.760289
447.181964,-0.009638,-0.018071,-0.01498,-0.113035,0.196727,9.766944,0.014743,-0.007721,-0.649403,0.760262
447.189105,-0.000158,-0.018871,-0.02233,-0.115988,0.192739,9.743353,0.014656,-0.007742,-0.649447,0.760226
447.202369,0.00901,-0.021439,-0.026109,-0.127679,0.181734,9.724745,0.014606,-0.007803,-0.649517,0.760167
447.209484,-0.002456,-0.020744,-0.021591,-0.139848,0.17811,9.707332,0.014588,-0.007907,-0.649607,0.760089
447.222054,-0.016083,-0.016253,-0.016409,-0.154317,0.189467,9.685886,0.014545,-0.007987,-0.649672,0.760033
447.229058,-0.014871,-0.011254,-0.018876,-0.160526,0.200895,9.65017,0.014475,-0.008016,-0.64972,0.759993
447.241972,0.002498,-0.007879,-0.024047,-0.166104,0.205174,9.626785,0.014428,-0.008031,-0.649776,0.759947
447.249091,0.01486,-0.006643,-0.026039,-0.175729,0.214061,9.599445,0.014446,-0.008077,-0.64985,0.759882
447.261947,0.008792,-0.003148,-0.021223,-0.170494,0.228052,9.572127,0.014502,-0.008142,-0.64993,0.759812
447.271873,-0.000704,0.001595,-0.018636,-0.158695,0.238572,9.559512,0.01454,-0.008169,-0.649994,0.759756
447.281944,0.010605,0.003059,-0.023831,-0.151791,0.234891,9.553198,0.014545,-0.008126,-0.650058,0.759702
447.289106,0.032516,-0.000358,-0.032306,-0.151075,0.221789,9.543446,0.014594,-0.008112,-0.650132,0.759638
447.302272,0.037238,-0.006557,-0.036929,-0.159342,0.196802,9.541761,0.014713,-0.008182,-0.650235,0.759546
447.30906,0.022878,-0.012454,-0.032117,-0.168628,0.173641,9.543276,0.01484,-0.008298,-0.650354,0.759441
447.321941,0.011312,-0.01993,-0.02705,-0.181135,0.152996,9.540497,0.014903,-0.0084,-0.650467,0.759342
447.329297,0.018536,-0.030265,-0.028017,-0.187784,0.134623,9.538593,0.014903,-0.008496,-0.650555,0.759266
447.341945,0.03764,-0.042403,-0.032006,-0.197496,0.132112,9.53109,0.014893,-0.00865,-0.650647,0.759185
447.349048,0.041879,-0.054434,-0.032995,-0.194206,0.125062,9.526537,0.014902,-0.008898,-0.650759,0.759086
447.361967,0.02852,-0.059659,-0.029737,-0.190317,0.120959,9.519297,0.014883,-0.009195,-0.65087,0.758988
447.369059,0.020604,-0.060454,-0.027219,-0.185705,0.135699,9.516442,0.014799,-0.009474,-0.650971,0.758899
447.38194,0.030919,-0.05983,-0.033024,-0.175433,0.151539,9.523064,0.014689,-0.009741,-0.651077,0.758807
447.389097,0.040116,-0.05833,-0.03987,-0.162529,0.169839,9.53463,0.014624,-0.010044,-0.651189,0.758709
447.402319,0.028992,-0.054816,-0.037534,-0.168674,0.173762,9.537895,0.014601,-0.010375,-0.651322,0.75859
447.409384,0.009344,-0.047242,-0.024051,-0.15986,0.169795,9.542295,0.014559,-0.010666,-0.651446,0.75848
447.421982,0.000303,-0.037174,-0.0164,-0.145759,0.172464,9.550045,0.014473,-0.01087,-0.651529,0.758408
447.429076,0.00927,-0.031005,-0.022871,-0.137677,0.162043,9.562428,0.014379,-0.011002,-0.65158,0.758364
447.441954,0.026071,-0.027191,-0.035655,-0.14526,0.149255,9.574534,0.014327,-0.011124,-0.651653,0.7583
447.449049,0.027323,-0.024602,-0.038047,-0.152411,0.143737,9.576596,0.014333,-0.011268,-0.65178,0.758189
447.461985,0.014359,-0.016973,-0.023083,-0.153456,0.138291,9.588773,0.01435,-0.011399,-0.651904,0.75808
447.469975,0.002493,-0.008141,-0.009549,-0.153125,0.140554,9.60281,0.014343,-0.011464,-0.651976,0.758017
447.481942,-0.002308,-0.005967,-0.010151,-0.154426,0.15373,9.638773,0.014322,-0.011492,-0.651999,0.757998
447.489055,-0.001844,-0.00808,-0.023508,-0.152301,0.1549,9.684086,0.0143,-0.011503,-0.652028,0.757973
447.502325,0.000649,-0.01202,-0.030087,-0.17181,0.132356,9.720075,0.014281,-0.011532,-0.652098,0.757912
447.509272,-0.006096,-0.016294,-0.019327,-0.196801,0.115743,9.753909,0.014259,-0.011584,-0.65219,0.757833
447.521954,-0.009097,-0.01424,-0.00766,-0.196326,0.122921,9.780518,0.014202,-0.011631,-0.652245,0.757786
447.52963,-0.005785,-0.015086,-0.010368,-0.188123,0.117716,9.795786,0.014133,-0.011659,-0.652263,0.757771
447.541946,-0.002972,-0.015754,-0.016894,-0.168805,0.120343,9.804321,0.014067,-0.01169,-0.652289,0.75775
447.549024,-0.006644,-0.014055,-0.014667,-0.149431,0.13239,9.821407,0.014004,-0.011723,-0.652336,0.75771
447.561956,-0.01604,-0.006849,-0.003542,-0.153206,0.139035,9.833492,0.013934,-0.011737,-0.652375,0.757677
447.569104,-0.028945,0.001839,0.006924,-0.153001,0.149713,9.838963,0.013854,-0.0117,-0.652374,0.75768
447.581977,-0.040688,0.005578,0.003536,-0.153118,0.154594,9.833364,0.01376,-0.0116,-0.652336,0.757716
447.589107,-0.045173,0.003254,-0.00925,-0.160628,0.159506,9.820584,0.013645,-0.011461,-0.652308,0.757744
447.602315,-0.034809,-0.00029,-0.016364,-0.17808,0.167507,9.793487,0.013516,-0.011323,-0.652325,0.757734
447.609317,-0.020578,-0.00211,-0.01081,-0.173297,0.183342,9.757655,0.01341,-0.011227,-0.652367,0.757702
447.622247,-0.012044,-0.00344,0.001387,-0.17324,0.190211,9.730496,0.013343,-0.011175,-0.65239,0.757684
447.629063,-0.014389,-0.004263,0.004605,-0.179938,0.182349,9.69675,0.013291,-0.011144,-0.65237,0.757702
447.642258,-0.016946,-0.007658,0.001174,-0.180059,0.179902,9.648144,0.013217,-0.011097,-0.652338,0.757731
447.649025,-0.009727,-0.014467,-0.000413,-0.173458,0.177104,9.614724,0.013114,-0.011046,-0.652319,0.75775
447.661954,0.002478,-0.016625,0.005202,-0.177405,0.168758,9.587341,0.013014,-0.011037,-0.652311,0.757759
447.669946,0.001676,-0.018275,0.009479,-0.175335,0.151395,9.567987,0.012953,-0.011081,-0.652278,0.757788
447.681975,-0.01149,-0.019317,0.008678,-0.175688,0.132646,9.564577,0.012899,-0.011143,-0.652229,0.75783
447.690137,-0.016582,-0.022509,0.006531,-0.175877,0.122788,9.574301,0.012812,-0.011188,-0.652192,0.757863
447.702212,-0.008334,-0.02543,0.006755,-0.174847,0.129838,9.588509,0.012712,-0.011244,-0.652152,0.757899
447.709075,0.00127,-0.026452,0.011841,-0.155099,0.144306,9.605879,0.012635,-0.011339,-0.652109,0.757935
447.721957,-0.00549,-0.025784,0.016033,-0.132691,0.153283,9.634795,0.012584,-0.011461,-0.652054,0.757982
447.72899,-0.024783,-0.021965,0.016759,-0.138058,0.16199,9.649536,0.012501,-0.011548,-0.651978,0.758047
447.741957,-0.036553,-0.021173,0.016708,-0.147694,0.16785,9.659866,0.012349,-0.011551,-0.651901,0.758116
447.749298,-0.028576,-0.022276,0.019102,-0.147792,0.179716,9.660713,0.012147,-0.011502,-0.651823,0.758187
447.761958,-0.011533,-0.02554,0.01847,-0.149357,0.190229,9.650443,0.011965,-0.011478,-0.65174,0.758261
447.769027,-0.008133,-0.031571,0.016833,-0.152327,0.186184,9.636526,0.011834,-0.011523,-0.651656,0.758335
447.781951,-0.023493,-0.038353,0.017511,-0.155532,0.181945,9.624858,0.011704,-0.011609,-0.651576,0.758404
447.78904,-0.039348,-0.048596,0.021952,-0.160875,0.17605,9.624554,0.011505,-0.011685,-0.651499,0.758472
447.802271,-0.035537,-0.058749,0.024724,-0.166454,0.161003,9.630864,0.011224,-0.011757,-0.651403,0.758558
447.809298,-0.019524,-0.074305,0.024608,-0.169183,0.148621,9.638413,0.010918,-0.011877,-0.651297,0.758651
447.821997,-0.01477,-0.089582,0.023456,-0.169626,0.145348,9.643374,0.010611,-0.012092,-0.651193,0.758742
447.828997,-0.020778,-0.100175,0.024508,-0.17316,0.149079,9.639597,0.010264,-0.01237,-0.6511,0.758822
447.841944,-0.023971,-0.109773,0.025156,-0.171479,0.157058,9.636699,0.009855,-0.012665,-0.650999,0.758909
447.850074,-0.013337,-0.11534,0.025895,-0.171733,0.16762,9.639289,0.009406,-0.012987,-0.650896,0.758998
447.86195,-0.004444,-0.118062,0.024147,-0.16608,0.172334,9.637966,0.008981,-0.01337,-0.650802,0.759076
447.869939,-0.013709,-0.117636,0.024416,-0.150961,0.17762,9.635549,0.008589,-0.0138,-0.650699,0.759162
447.881945,-0.033854,-0.113167,0.028026,-0.135333,0.169249,9.634283,0.008162,-0.014215,-0.650593,0.75925
447.889062,-0.043003,-0.106546,0.031399,-0.120333,0.175036,9.635145,0.007688,-0.014564,-0.650477,0.759348
447.902234,-0.034137,-0.097513,0.033969,-0.1028,0.176065,9.63651,0.007204,-0.01486,-0.650346,0.759459
447.908997,-0.017403,-0.091288,0.031043,-0.079345,0.164964,9.629792,0.006769,-0.01514,-0.650206,0.759577
447.92198,-0.013106,-0.086042,0.029643,-0.06809,0.160216,9.613118,0.0064,-0.01543,-0.650074,0.759687
447.929022,-0.016979,-0.081496,0.032274,-0.0679,0.152447,9.592767,0.006051,-0.015701,-0.649954,0.759787
447.941943,-0.013414,-0.078039,0.034575,-0.074771,0.153837,9.57044,0.005698,-0.015935,-0.649818,0.759901
447.949048,-0.005613,-0.077285,0.03352,-0.084911,0.151723,9.556271,0.005367,-0.016167,-0.649674,0.760022
447.961954,-0.00692,-0.077906,0.029683,-0.096147,0.146368,9.546146,0.005073,-0.016428,-0.649544,0.760129
447.969089,-0.023785,-0.078417,0.032078,-0.104199,0.134515,9.531898,0.004782,-0.016697,-0.649414,0.760237
447.981948,-0.035538,-0.080068,0.037693,-0.110662,0.113776,9.517202,0.00444,-0.016929,-0.649277,0.76035
447.989087,-0.027493,-0.086129,0.035324,-0.11148,0.094179,9.504803,0.004054,-0.017138,-0.649137,0.760468
448.002343,-0.013759,-0.094656,0.027976,-0.109199,0.082639,9.48899,0.003672,-0.017387,-0.648991,0.760588
448.009893,-0.015273,-0.099519,0.026574,-0.108459,0.089226,9.483888,0.003301,-0.017696,-0.64887,0.760686
448.022056,-0.021192,-0.098573,0.029083,-0.114895,0.112972,9.487455,0.002905,-0.018012,-0.648756,0.760778
448.029042,-0.019778,-0.099714,0.028009,-0.119876,0.139827,9.49854,0.002486,-0.018307,-0.648647,0.760865
448.041954,-0.016734,-0.100749,0.023621,-0.125398,0.176107,9.502285,0.002076,-0.018615,-0.648528,0.76096
448.049007,-0.023128,-0.097746,0.024428,-0.119525,0.206156,9.505171,0.001683,-0.018944,-0.648422,0.761044
448.061948,-0.036016,-0.089029,0.030098,-0.114772,0.228298,9.511637,0.001288,-0.019254,-0.648311,0.761131
448.069947,-0.037304,-0.078888,0.03092,-0.109534,0.228982,9.512845,0.000883,-0.019502,-0.648183,0.761234
448.081949,-0.021425,-0.069212,0.023295,-0.108349,0.215372,9.510321,0.000519,-0.019689,-0.648054,0.76134
448.089045,-0.003565,-0.057002,0.017617,-0.107747,0.194872,9.512251,0.000233,-0.019874,-0.64795,0.761423
448.102241,0.002982,-0.041956,0.024045,-0.110447,0.17876,9.516934,3.6e-05,-0.020052,-0.647875,0.761483
448.109074,0.003644,-0.025746,0.028956,-0.109501,0.166343,9.511172,-9.7e-05,-0.020185,-0.647767,0.761571
448.121956,0.007085,-0.01389,0.020251,-0.104548,0.153634,9.494431,-0.000176,-0.02026,-0.647644,0.761674
448.129047,0.01106,-0.00632,0.013204,-0.093112,0.142582,9.479716,-0.000196,-0.020307,-0.647557,0.761747
448.141947,0.004139,4.3e-05,0.018982,-0.100403,0.146161,9.476145,-0.000166,-0.020346,-0.647485,0.761807
448.149011,-0.012028,0.00892,0.027931,-0.091643,0.151391,9.48933,-0.000133,-0.020346,-0.647393,0.761884
448.16237,-0.024318,0.013215,0.022093,-0.079684,0.161734,9.495004,-0.000131,-0.020268,-0.647287,0.761977
448.169055,-0.018586,0.009844,0.011854,-0.073304,0.16671,9.497888,-0.000163,-0.020132,-0.64719,0.762063
448.181945,-0.01272,0.004368,0.013741,-0.071989,0.170601,9.486961,-0.000198,-0.020013,-0.647128,0.762119
448.189079,-0.015981,0.006505,0.02188,-0.081619,0.166564,9.477981,-0.000236,-0.01992,-0.64706,0.762179
448.202324,-0.023243,0.008015,0.01658,-0.086073,0.155674,9.462465,-0.000285,-0.019809,-0.646968,0.76226
448.209129,-0.021826,0.006905,0.009002,-0.086283,0.152754,9.441259,-0.000344,-0.01968,-0.646892,0.762327
448.221947,-0.025303,0.013335,0.017085,-0.096621,0.148846,9.427852,-0.000392,-0.019564,-0.646839,0.762375
448.229063,-0.028728,0.017535,0.015854,-0.103098,0.148022,9.433219,-0.000423,-0.019427,-0.646776,0.762432
448.241952,-0.01495,0.020557,0.000781,-0.105076,0.15248,9.431992,-0.000439,-0.019274,-0.646705,0.762497
448.248994,0.002447,0.022174,-0.005146,-0.096229,0.15939,9.432993,-0.000401,-0.019148,-0.646684,0.762518
448.261952,0.01166,0.029037,0.004642,-0.098764,0.175988,9.438709,-0.000301,-0.019058,-0.646682,0.762521
448.269946,0.016368,0.034797,0.007829,-0.097272,0.185265,9.44984,-0.000155,-0.018965,-0.64667,0.762534
448.281944,0.024813,0.039313,-0.004303,-0.097166,0.187642,9.462722,1.8e-05,-0.018879,-0.646626,0.762573
448.289104,0.030906,0.038651,-0.013062,-0.102843,0.196935,9.477842,0.000234,-0.018802,-0.646622,0.762578
448.302772,0.024211,0.040355,-0.005067,-0.106421,0.199107,9.490856,0.000476,-0.018746,-0.646662,0.762546
448.309019,0.01098,0.041037,0.00438,-0.115013,0.195848,9.515737,0.000705,-0.018669,-0.646661,0.762549
448.321938,0.005389,0.035621,0.001098,-0.110876,0.186518,9.538189,0.000892,-0.018556,-0.646628,0.762579
448.329004,0.017945,0.026802,-0.008471,-0.107543,0.183122,9.558335,0.001046,-0.018449,-0.646618,0.76259
448.341942,0.024577,0.020156,-0.010618,-0.098201,0.178266,9.568299,0.001209,-0.018405,-0.646629,0.762581
448.348993,0.024954,0.015446,-0.006935,-0.101143,0.179506,9.561426,0.00137,-0.018402,-0.64665,0.762564
448.36196,0.024311,0.009917,-0.007051,-0.109245,0.175455,9.538231,0.001511,-0.018416,-0.64666,0.762555
448.369082,0.02941,0.004367,-0.010946,-0.13105,0.170181,9.517529,0.001635,-0.01845,-0.646673,0.762543
448.381949,0.025975,0.000964,-0.008674,-0.158052,0.162905,9.511398,0.001763,-0.018525,-0.646694,0.762522
448.388999,0.014553,-0.000794,-0.00341,-0.166234,0.157105,9.519412,0.001876,-0.01861,-0.646708,0.762508
448.402217,0.007512,-0.004685,-0.004084,-0.168669,0.144489,9.532043,0.001951,-0.018678,-0.64671,0.762504
448.409322,0.012072,-0.010942,-0.009086,-0.163753,0.135775,9.542923,0.001994,-0.018744,-0.646708,0.762505
448.421949,0.016102,-0.015327,-0.008832,-0.159223,0.126767,9.552406,0.002029,-0.01884,-0.646722,0.76249
448.429017,0.01437,-0.01317,-0.004117,-0.149181,0.123408,9.571531,0.002058,-0.018956,-0.646736,0.762476
